0.000000e+00, 0.000000e+00, 2.000000e-11, 3.900000e-10, 3.400000e-10, 1.700000e-10, 3.600000e-10, -2.100000e-10, -2.000000e-11, -4.000000e-10, -3.500000e-10, -1.600000e-10, -3.100000e-10, 2.100000e-10, 
-1.500000e-13, -1.000000e-13, 2.025000e-11, 3.895500e-10, 3.396500e-10, 1.697000e-10, 3.604500e-10, -2.098000e-10, -1.960000e-11, -3.995500e-10, -3.502000e-10, -1.595000e-10, -3.104000e-10, 2.097000e-10, 
-2.950089e-13, -2.060712e-13, 2.050326e-11, 3.890977e-10, 3.392988e-10, 1.694015e-10, 3.608919e-10, -2.096003e-10, -1.919909e-11, -3.990916e-10, -3.503961e-10, -1.590061e-10, -3.108037e-10, 2.094048e-10, 
-4.350824e-13, -3.182083e-13, 2.075948e-11, 3.886432e-10, 3.389465e-10, 1.691047e-10, 3.613257e-10, -2.094009e-10, -1.879729e-11, -3.986248e-10, -3.505885e-10, -1.585187e-10, -3.112109e-10, 2.091149e-10, 
-5.702837e-13, -4.363998e-13, 2.101837e-11, 3.881864e-10, 3.385934e-10, 1.688096e-10, 3.617514e-10, -2.092022e-10, -1.839465e-11, -3.981497e-10, -3.507771e-10, -1.580383e-10, -3.116212e-10, 2.088309e-10, 
-7.006839e-13, -5.606275e-13, 2.127962e-11, 3.877275e-10, 3.382396e-10, 1.685164e-10, 3.621690e-10, -2.090042e-10, -1.799117e-11, -3.976663e-10, -3.509621e-10, -1.575655e-10, -3.120343e-10, 2.085533e-10, 
-8.263614e-13, -6.908670e-13, 2.154293e-11, 3.872665e-10, 3.378854e-10, 1.682252e-10, 3.625786e-10, -2.088072e-10, -1.758690e-11, -3.971747e-10, -3.511435e-10, -1.571008e-10, -3.124501e-10, 2.082826e-10, 
-9.474020e-13, -8.270867e-13, 2.180800e-11, 3.868033e-10, 3.375310e-10, 1.679361e-10, 3.629800e-10, -2.086112e-10, -1.718185e-11, -3.966750e-10, -3.513214e-10, -1.566447e-10, -3.128681e-10, 2.080195e-10, 
-1.063899e-12, -9.692484e-13, 2.207452e-11, 3.863382e-10, 3.371765e-10, 1.676493e-10, 3.633734e-10, -2.084165e-10, -1.677605e-11, -3.961672e-10, -3.514959e-10, -1.561976e-10, -3.132882e-10, 2.077644e-10, 
-1.175952e-12, -1.117306e-12, 2.234220e-11, 3.858711e-10, 3.368222e-10, 1.673648e-10, 3.637588e-10, -2.082232e-10, -1.636952e-11, -3.956514e-10, -3.516671e-10, -1.557603e-10, -3.137100e-10, 2.075179e-10, 
