0.000000e+00, 0.000000e+00, 2.000000e-11, 3.900000e-10, 3.400000e-10, 1.700000e-10, 3.600000e-10, -2.100000e-10, -2.000000e-11, -4.000000e-10, -3.500000e-10, -1.600000e-10, -3.100000e-10, 2.100000e-10, 
-6.000000e-13, -4.000000e-13, 2.100000e-11, 3.882000e-10, 3.386000e-10, 1.688000e-10, 3.618000e-10, -2.092000e-10, -1.840000e-11, -3.982000e-10, -3.508000e-10, -1.580000e-10, -3.116000e-10, 2.088000e-10, 
-1.120142e-12, -8.971396e-13, 2.205209e-11, 3.863625e-10, 3.371821e-10, 1.676199e-10, 3.634706e-10, -2.084090e-10, -1.678553e-11, -3.962658e-10, -3.515400e-10, -1.560979e-10, -3.132589e-10, 2.076907e-10, 
-1.564121e-12, -1.490999e-12, 2.313724e-11, 3.844897e-10, 3.357593e-10, 1.664671e-10, 3.650121e-10, -2.076379e-10, -1.515838e-11, -3.942008e-10, -3.522249e-10, -1.543262e-10, -3.149583e-10, 2.067088e-10, 
-1.937632e-12, -2.179443e-12, 2.423605e-11, 3.825853e-10, 3.343464e-10, 1.653487e-10, 3.664253e-10, -2.068983e-10, -1.352002e-11, -3.920100e-10, -3.528601e-10, -1.527205e-10, -3.166792e-10, 2.058924e-10, 
-2.248244e-12, -2.958389e-12, 2.532873e-11, 3.806549e-10, 3.329599e-10, 1.642716e-10, 3.677111e-10, -2.062022e-10, -1.187165e-11, -3.896999e-10, -3.534514e-10, -1.513182e-10, -3.184029e-10, 2.052795e-10, 
-2.505210e-12, -3.821502e-12, 2.639510e-11, 3.787059e-10, 3.316182e-10, 1.632421e-10, 3.688707e-10, -2.055624e-10, -1.021427e-11, -3.872798e-10, -3.540044e-10, -1.501571e-10, -3.201111e-10, 2.049059e-10, 
-2.719186e-12, -4.759777e-12, 2.741447e-11, 3.767480e-10, 3.303415e-10, 1.622654e-10, 3.699056e-10, -2.049913e-10, -8.548721e-12, -3.847614e-10, -3.545240e-10, -1.492723e-10, -3.217868e-10, 2.048030e-10, 
-2.901902e-12, -5.760992e-12, 2.836567e-11, 3.747925e-10, 3.291515e-10, 1.613457e-10, 3.708177e-10, -2.045014e-10, -6.875765e-12, -3.821600e-10, -3.550144e-10, -1.486938e-10, -3.234148e-10, 2.049939e-10, 
-3.065752e-12, -6.809008e-12, 2.922695e-11, 3.728528e-10, 3.280711e-10, 1.604854e-10, 3.716087e-10, -2.041050e-10, -5.196072e-12, -3.794951e-10, -3.554783e-10, -1.484426e-10, -3.249816e-10, 2.054913e-10, 
-3.223359e-12, -7.882925e-12, 2.997621e-11, 3.709438e-10, 3.271240e-10, 1.596854e-10, 3.722808e-10, -2.038133e-10, -3.510260e-12, -3.767912e-10, -3.559169e-10, -1.485287e-10, -3.264763e-10, 2.062953e-10, 
-3.387117e-12, -8.956134e-12, 3.059124e-11, 3.690816e-10, 3.263336e-10, 1.589452e-10, 3.728362e-10, -2.036369e-10, -1.818888e-12, -3.740789e-10, -3.563297e-10, -1.489491e-10, -3.278905e-10, 2.073927e-10, 
-3.568760e-12, -9.995359e-12, 3.105033e-11, 3.672831e-10, 3.257226e-10, 1.582625e-10, 3.732771e-10, -2.035849e-10, -1.224319e-13, -3.713955e-10, -3.567147e-10, -1.496882e-10, -3.292179e-10, 2.087581e-10, 
-3.779015e-12, -1.095988e-11, 3.133298e-11, 3.655654e-10, 3.253112e-10, 1.576341e-10, 3.736060e-10, -2.036651e-10, 1.578753e-12, -3.687859e-10, -3.570687e-10, -1.507192e-10, -3.304543e-10, 2.103567e-10, 
-4.027370e-12, -1.180122e-11, 3.142097e-11, 3.639448e-10, 3.251164e-10, 1.570564e-10, 3.738255e-10, -2.038836e-10, 3.284483e-12, -3.663024e-10, -3.573875e-10, -1.520073e-10, -3.315974e-10, 2.121473e-10, 
