0.000000e+00, 0.000000e+00, 2.000000e-11, 3.900000e-10, 3.400000e-10, 1.700000e-10, 3.600000e-10, -2.100000e-10, -2.000000e-11, -4.000000e-10, -3.500000e-10, -1.600000e-10, -3.100000e-10, 2.100000e-10, 
-2.900178e-13, -2.121424e-13, 2.050652e-11, 3.890954e-10, 3.392976e-10, 1.694029e-10, 3.608838e-10, -2.096007e-10, -1.919818e-11, -3.990832e-10, -3.503923e-10, -1.590122e-10, -3.108074e-10, 2.094101e-10, 
-5.598084e-13, -4.482651e-13, 2.102453e-11, 3.881823e-10, 3.385919e-10, 1.688125e-10, 3.617353e-10, -2.092038e-10, -1.839287e-11, -3.981332e-10, -3.507697e-10, -1.580517e-10, -3.116274e-10, 2.088437e-10, 
-8.099588e-13, -7.081869e-13, 2.155160e-11, 3.872609e-10, 3.378844e-10, 1.682299e-10, 3.625544e-10, -2.088105e-10, -1.758430e-11, -3.971504e-10, -3.511328e-10, -1.571226e-10, -3.124576e-10, 2.083049e-10, 
-1.041175e-12, -9.916195e-13, 2.208526e-11, 3.863318e-10, 3.371769e-10, 1.676560e-10, 3.633412e-10, -2.084223e-10, -1.677266e-11, -3.961354e-10, -3.514821e-10, -1.562290e-10, -3.132959e-10, 2.077982e-10, 
-1.254277e-12, -1.298161e-12, 2.262307e-11, 3.853955e-10, 3.364712e-10, 1.670917e-10, 3.640959e-10, -2.080406e-10, -1.595813e-11, -3.950889e-10, -3.518184e-10, -1.553752e-10, -3.141398e-10, 2.073280e-10, 
-1.450194e-12, -1.627290e-12, 2.316254e-11, 3.844525e-10, 3.357691e-10, 1.665379e-10, 3.648184e-10, -2.076667e-10, -1.514088e-11, -3.940117e-10, -3.521424e-10, -1.545655e-10, -3.149872e-10, 2.068985e-10, 
-1.629954e-12, -1.978353e-12, 2.370119e-11, 3.835038e-10, 3.350728e-10, 1.659956e-10, 3.655090e-10, -2.073021e-10, -1.432107e-11, -3.929047e-10, -3.524546e-10, -1.538042e-10, -3.158358e-10, 2.065140e-10, 
-1.794678e-12, -2.350561e-12, 2.423652e-11, 3.825501e-10, 3.343843e-10, 1.654655e-10, 3.661677e-10, -2.069484e-10, -1.349882e-11, -3.917689e-10, -3.527557e-10, -1.530955e-10, -3.166833e-10, 2.061787e-10, 
-1.945571e-12, -2.742972e-12, 2.476603e-11, 3.815925e-10, 3.337057e-10, 1.649485e-10, 3.667946e-10, -2.066070e-10, -1.267429e-11, -3.906055e-10, -3.530464e-10, -1.524437e-10, -3.175277e-10, 2.058963e-10, 
-2.083909e-12, -3.154481e-12, 2.528717e-11, 3.806322e-10, 3.330395e-10, 1.644451e-10, 3.673900e-10, -2.062793e-10, -1.184757e-11, -3.894159e-10, -3.533271e-10, -1.518527e-10, -3.183668e-10, 2.056705e-10, 
-2.211031e-12, -3.583805e-12, 2.579742e-11, 3.796704e-10, 3.323880e-10, 1.639562e-10, 3.679541e-10, -2.059669e-10, -1.101880e-11, -3.882017e-10, -3.535985e-10, -1.513261e-10, -3.191988e-10, 2.055045e-10, 
