0.000000e+00, 0.000000e+00, 2.000000e-11, 3.900000e-10, 3.400000e-10, 1.700000e-10, 3.600000e-10, -2.100000e-10, -2.000000e-11, -4.000000e-10, -3.500000e-10, -1.600000e-10, -3.100000e-10, 2.100000e-10, 
-1.475045e-13, -1.030356e-13, 2.025163e-11, 3.895489e-10, 3.396494e-10, 1.697008e-10, 3.604460e-10, -2.098001e-10, -1.959954e-11, -3.995458e-10, -3.501981e-10, -1.595030e-10, -3.104019e-10, 2.097024e-10, 
-2.899820e-13, -2.121067e-13, 2.050633e-11, 3.890955e-10, 3.392977e-10, 1.694032e-10, 3.608838e-10, -2.096006e-10, -1.919820e-11, -3.990832e-10, -3.503923e-10, -1.590125e-10, -3.108071e-10, 2.094100e-10, 
-4.274966e-13, -3.271997e-13, 2.076380e-11, 3.886400e-10, 3.389452e-10, 1.691074e-10, 3.613136e-10, -2.094017e-10, -1.879598e-11, -3.986123e-10, -3.505828e-10, -1.585289e-10, -3.112156e-10, 2.091232e-10, 
-5.601202e-13, -4.482945e-13, 2.102373e-11, 3.881824e-10, 3.385920e-10, 1.688134e-10, 3.617352e-10, -2.092034e-10, -1.839294e-11, -3.981332e-10, -3.507696e-10, -1.580528e-10, -3.116269e-10, 2.088428e-10, 
-6.879319e-13, -5.753645e-13, 2.128582e-11, 3.877227e-10, 3.382384e-10, 1.685215e-10, 3.621488e-10, -2.090060e-10, -1.798908e-11, -3.976458e-10, -3.509528e-10, -1.575845e-10, -3.120408e-10, 2.085691e-10, 
-8.110181e-13, -7.083763e-13, 2.154977e-11, 3.872610e-10, 3.378844e-10, 1.682318e-10, 3.625543e-10, -2.088097e-10, -1.758444e-11, -3.971503e-10, -3.511326e-10, -1.571248e-10, -3.124570e-10, 2.083027e-10, 
-9.294726e-13, -8.472896e-13, 2.181527e-11, 3.867973e-10, 3.375305e-10, 1.679443e-10, 3.629517e-10, -2.086145e-10, -1.717904e-11, -3.966467e-10, -3.513088e-10, -1.566740e-10, -3.128753e-10, 2.080442e-10, 
-1.043396e-12, -9.920569e-13, 2.208202e-11, 3.863317e-10, 3.371767e-10, 1.676591e-10, 3.633411e-10, -2.084207e-10, -1.677290e-11, -3.961352e-10, -3.514818e-10, -1.562327e-10, -3.132952e-10, 2.077940e-10, 
-1.152896e-12, -1.142623e-12, 2.234971e-11, 3.858643e-10, 3.368234e-10, 1.673765e-10, 3.637224e-10, -2.082285e-10, -1.636605e-11, -3.956158e-10, -3.516514e-10, -1.558014e-10, -3.137166e-10, 2.075529e-10, 
-1.258086e-12, -1.298926e-12, 2.261803e-11, 3.853951e-10, 3.364706e-10, 1.670965e-10, 3.640957e-10, -2.080380e-10, -1.595850e-11, -3.950885e-10, -3.518179e-10, -1.553807e-10, -3.141392e-10, 2.073212e-10, 
-1.359088e-12, -1.460895e-12, 2.288668e-11, 3.849243e-10, 3.361188e-10, 1.668192e-10, 3.644609e-10, -2.078495e-10, -1.555028e-11, -3.945536e-10, -3.519812e-10, -1.549712e-10, -3.145627e-10, 2.070996e-10, 
-1.456026e-12, -1.628452e-12, 2.315535e-11, 3.844519e-10, 3.357681e-10, 1.665448e-10, 3.648182e-10, -2.076630e-10, -1.514140e-11, -3.940110e-10, -3.521415e-10, -1.545733e-10, -3.149868e-10, 2.068886e-10, 
-1.549035e-12, -1.801509e-12, 2.342372e-11, 3.839781e-10, 3.354187e-10, 1.662733e-10, 3.651674e-10, -2.074788e-10, -1.473188e-11, -3.934610e-10, -3.522989e-10, -1.541876e-10, -3.154112e-10, 2.066887e-10, 
-1.638252e-12, -1.979970e-12, 2.369150e-11, 3.835029e-10, 3.350710e-10, 1.660048e-10, 3.655086e-10, -2.072971e-10, -1.432175e-11, -3.929037e-10, -3.524534e-10, -1.538147e-10, -3.158356e-10, 2.065004e-10, 
-1.723821e-12, -2.163731e-12, 2.395837e-11, 3.830265e-10, 3.347252e-10, 1.657395e-10, 3.658419e-10, -2.071180e-10, -1.391101e-11, -3.923391e-10, -3.526052e-10, -1.534550e-10, -3.162599e-10, 2.063243e-10, 
-1.805889e-12, -2.352676e-12, 2.422401e-11, 3.825491e-10, 3.343816e-10, 1.654775e-10, 3.661672e-10, -2.069417e-10, -1.349968e-11, -3.917674e-10, -3.527542e-10, -1.531091e-10, -3.166836e-10, 2.061607e-10, 
-1.884610e-12, -2.546681e-12, 2.448812e-11, 3.820706e-10, 3.340404e-10, 1.652188e-10, 3.664846e-10, -2.067684e-10, -1.308779e-11, -3.911889e-10, -3.529006e-10, -1.527776e-10, -3.171066e-10, 2.060104e-10, 
-1.960142e-12, -2.745610e-12, 2.475038e-11, 3.815913e-10, 3.337019e-10, 1.649636e-10, 3.667940e-10, -2.065984e-10, -1.267533e-11, -3.906036e-10, -3.530445e-10, -1.524608e-10, -3.175286e-10, 2.058735e-10, 
-2.032646e-12, -2.949318e-12, 2.501048e-11, 3.811113e-10, 3.333665e-10, 1.647119e-10, 3.670956e-10, -2.064317e-10, -1.226234e-11, -3.900117e-10, -3.531858e-10, -1.521593e-10, -3.179492e-10, 2.057507e-10, 
-2.102286e-12, -3.157647e-12, 2.526809e-11, 3.806309e-10, 3.330343e-10, 1.644639e-10, 3.673893e-10, -2.062686e-10, -1.184882e-11, -3.894134e-10, -3.533248e-10, -1.518736e-10, -3.183684e-10, 2.056424e-10, 
